OFFICE,STATE,OH,NAME,PARTY,ELECYR,ELECTP,QUESTION,POSPCT,NEGPCT,RATINGSC,POLLSTER,DAYIN,MONTHIN,YEARIN,DATEIN,DAYOUT,MONTHOUT,YEAROUT,DATEOUT,SAMPLE,TYPE,SOURCE,SOURCED,,,,,,
2,47,10,Gregoire,1,2004,1,1,43,50,6,4701,20,6,2005,6/20/2005,22,6,2005,6/22/2005,405,2,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,34,58,3,9023,6,5,2005,5/6/2005,8,5,2005,5/8/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,41,49,3,9023,10,6,2005,6/10/2005,12,6,2005,6/12/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,38,52,3,9023,8,7,2005,7/8/2005,9,7,2005,7/9/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,36,56,3,7024,5,8,2005,8/5/2005,7,8,2005,8/7/2005,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,40,51,3,9023,12,8,2005,8/12/2005,14,8,2005,8/14/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,45,49,3,9023,16,9,2005,9/16/2005,18,9,2005,9/18/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,38,54,3,7024,19,9,2005,9/19/2005,21,9,2005,9/21/2005,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,41,51,3,9023,14,10,2005,10/14/2005,16,10,2005,10/16/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,36,55,3,7024,23,10,2005,10/23/2005,25,10,2005,10/25/2005,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,44,49,3,9023,11,11,2005,11/11/2005,13,11,2005,11/13/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,37,55,3,7024,2,12,2005,12/2/2005,4,12,2005,12/4/2005,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,43,50,3,9023,9,12,2005,12/9/2005,11,12,2005,12/11/2005,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,41,54,6,4701,27,12,2005,12/27/2005,30,12,2005,12/30/2005,405,2,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,47,46,3,9023,13,1,2006,1/13/2006,15,1,2006,1/15/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,47,47,3,9023,10,2,2006,2/10/2006,12,2,2006,2/12/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,38,54,3,7024,10,2,2006,2/10/2006,12,2,2006,2/12/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,47,46,3,9023,10,3,2006,3/10/2006,12,3,2006,3/12/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,39,52,3,7024,24,3,2006,3/24/2006,26,3,2006,3/26/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,44,3,9023,7,4,2006,4/7/2006,9,4,2006,4/9/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,38,53,3,7024,21,4,2006,4/21/2006,23,4,2006,4/23/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,50,44,3,9023,12,5,2006,5/12/2006,14,5,2006,5/14/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,39,51,3,7024,19,5,2006,5/19/2006,21,5,2006,5/21/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,45,50,3,9023,9,6,2006,6/9/2006,11,6,2006,6/11/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,39,49,3,7024,23,6,2006,6/23/2006,25,6,2006,6/25/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,52,45,3,9023,14,7,2006,7/14/2006,16,7,2006,7/16/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,41,49,3,7024,21,7,2006,7/21/2006,23,7,2006,7/23/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,45,3,9023,11,8,2006,8/11/2006,13,8,2006,8/13/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,43,49,3,7024,25,8,2006,8/25/2006,27,8,2006,8/27/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,46,3,9023,14,9,2006,9/14/2006,17,9,2006,9/17/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,44,49,3,7024,22,9,2006,9/22/2006,24,9,2006,9/24/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,47,3,9023,12,10,2006,10/12/2006,15,10,2006,10/15/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,43,49,3,7024,16,10,2006,10/16/2006,18,10,2006,10/18/2006,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,52,42,3,9023,8,11,2006,11/8/2006,11,11,2006,11/11/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,55,39,3,9023,8,12,2006,12/8/2006,10,12,2006,12/10/2006,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,52,46,6,4701,28,12,2006,12/28/2006,29,12,2006,12/29/2006,405,2,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,43,3,9023,12,1,2007,1/12/2007,14,1,2007,1/14/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,50,46,3,9023,9,2,2007,2/9/2007,11,2,2007,2/11/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,49,43,3,9023,9,3,2007,3/9/2007,11,3,2007,3/11/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,44,3,9023,13,4,2007,4/13/2007,15,4,2007,4/15/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,48,3,9023,11,5,2007,5/11/2007,13,5,2007,5/13/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,47,46,3,9023,8,6,2007,6/8/2007,10,6,2007,6/10/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,54,39,3,9023,13,7,2007,7/13/2007,15,7,2007,7/15/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,49,43,3,9023,10,8,2007,8/10/2007,14,8,2007,8/14/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,42,3,9023,14,9,2007,9/14/2007,16,9,2007,9/16/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,44,3,7024,5,10,2007,10/5/2007,7,10,2007,10/7/2007,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,53,41,3,9023,12,10,2007,10/12/2007,14,10,2007,10/14/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,63,30,3,4706,22,10,2007,10/22/2007,28,10,2007,10/28/2007,601,2,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,47,47,3,9023,9,11,2007,11/9/2007,11,11,2007,11/11/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,53,43,3,9023,13,12,2007,12/13/2007,15,12,2007,12/15/2007,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,47,3,4701,3,1,2008,1/3/2008,6,1,2008,1/6/2008,405,2,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,44,3,9023,11,1,2008,1/11/2008,13,1,2008,1/13/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,44,3,9023,15,2,2008,2/15/2008,17,2,2008,2/17/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,51,44,3,9023,14,3,2008,3/14/2008,16,3,2008,3/16/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,49,45,3,9023,11,4,2008,4/11/2008,13,4,2008,4/13/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,46,3,9023,16,5,2008,5/16/2008,18,5,2008,5/18/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,52,44,6,4701,18,6,2008,6/18/2008,22,6,2008,6/22/2008,405,2,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,47,45,3,7024,25,7,2008,7/25/2008,27,7,2008,7/27/2008,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,46,47,3,7024,14,9,2008,9/14/2008,16,9,2008,9/16/2008,800,1,16,,,,,,,
2,47,10,Gregoire,1,2004,1,1,42,53,3,9023,15,8,2008,8/15/2008,17,8,2008,8/17/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,48,48,3,9023,19,9,2008,9/19/2008,21,9,2008,9/21/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,44,52,3,9023,17,10,2008,10/17/2008,19,10,2008,10/19/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2004,1,1,45,46,3,7024,25,10,2008,10/25/2008,26,10,2008,10/26/2008,800,1,16,,,,,,,
2,47,10,Gregoire,1,2008,2,1,42,54,3,9023,21,11,2008,11/21/2008,24,11,2008,11/24/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,40,55,3,9023,19,12,2008,12/19/2008,21,12,2008,12/21/2008,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,42,54,3,9023,20,1,2009,1/20/2009,22,1,2009,1/22/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,38,58,3,9023,20,2,2009,2/20/2009,22,2,2009,2/22/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,36,57,3,9023,20,3,2009,3/20/2009,22,3,2009,3/22/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,40,55,3,9023,24,4,2009,4/24/2009,26,4,2009,4/26/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,35,58,3,9023,28,5,2009,5/28/2009,29,5,2009,5/29/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,37,55,3,9023,12,6,2009,6/12/2009,14,6,2009,6/14/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,44,54,6,4701,25,6,2009,6/25/2009,28,6,2009,6/28/2009,405,2,16,,,,,,,
2,47,10,Gregoire,1,2008,2,1,35,63,3,9023,17,7,2009,7/17/2009,19,7,2009,7/19/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,35,62,3,9023,26,8,2009,8/26/2009,28,8,2009,8/28/2009,600,3,32,,,,,,,
2,47,10,Gregoire,1,2008,2,1,40,56,3,9023,27,9,2009,9/27/2009,28,9,2009,9/28/2009,600,3,32,,,,,,,
2,48,4,Underwood,2,1996,3,1,48,34,1,4801,6,8,1997,8/6/1997,8,8,1997,8/8/1997,404,3,,,,,,,,
2,48,4,Underwood,2,1996,3,1,56,36,1,4801,19,1,1998,1/19/1998,21,1,1998,1/21/1998,400,3,,,,,,,,
2,48,5,Baron,1,,,1,39,56,10,9007,1,9,1964,9/1/1964,1,9,1964,9/1/1964,350,2,,,,,,,,
2,48,7,Moore,2,1984,2,1,53,43,1,4801,,9,1985,9//1985,,9,1985,9//1985,,,,,,,,,,
2,48,7,Moore,2,1984,2,1,54,36,1,4802,20,1,1986,1/20/1986,23,1,1986,1/23/1986,426,3,,,,,,,,
2,48,7,Moore,2,1984,2,1,42,55,1,4801,1,4,1986,4/1/1986,1,4,1986,4/1/1986,,,,,,,,,,
2,48,7,Moore,2,1984,2,1,36,53,1,4802,23,6,1986,6/23/1986,26,6,1986,6/26/1986,559,3,1,07/06/86,,,,,,
2,48,7,Moore,2,1984,2,1,40,58,1,4801,,10,1986,10//1986,,10,1986,10//1986,,,,,,,,,,
2,48,7,Moore,2,1984,2,1,41,55,1,4801,,1,1987,1//1987,,1,1987,1//1987,,,,,,,,,,
2,48,7,Moore,2,1984,2,1,29,68,1,4801,,7,1987,7//1987,,7,1987,7//1987,,,,,,,,,,
2,48,7,Moore,2,1984,2,1,25,60,1,4802,8,8,1987,8/8/1987,13,8,1987,8/13/1987,407,2,,,,,,,,
2,48,7,Moore,2,1984,2,1,,80,1,4801,,4,1988,4//1988,,4,1988,4//1988,,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,14,63,1,4801,,3,1989,3//1989,,3,1989,3//1989,,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,23,70,1,4801,,8,1989,8//1989,,8,1989,8//1989,,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,22,75,1,4801,,2,1990,2//1990,,2,1990,2//1990,,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,14,82,1,4801,15,3,1990,3/15/1990,16,3,1990,3/16/1990,405,3,,,,,,,,
2,48,9,Caperton,1,1988,1,1,27,70,1,4801,,10,1990,10//1990,,10,1990,10//1990,,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,31,64,1,4801,23,1,1991,1/23/1991,25,1,1991,1/25/1991,300,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,30,64,1,4801,8,5,1991,5/8/1991,15,5,1991,5/15/1991,501,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,31,64,1,4801,,6,1991,6//1991,,6,1991,6//1991,,,,,,,,,,
2,48,9,Caperton,1,1988,1,1,41,55,1,4801,30,9,1991,9/30/1991,2,10,1991,10/2/1991,401,3,,,,,,,,
2,48,9,Caperton,1,1992,2,1,34,62,1,4801,,10,1993,10//1993,,10,1993,10//1993,,3,,,,,,,,
2,48,9,Caperton,1,1992,2,1,23,72,1,4801,,11,1993,11//1993,,11,1993,11//1993,,3,,,,,,,,
2,48,9,Caperton,1,1992,2,1,35,64,1,9001,1,5,1994,5/1/1994,3,5,1991,5/3/1991,804,1,,,,,,,,
2,48,9,Caperton,1,1992,2,1,26,69,1,4801,29,8,1994,8/29/1994,30,8,1994,8/30/1994,416,3,,,,,,,,
2,48,9,Caperton,1,1994,2,1,41,59,1,9001,28,3,1996,3/28/1996,1,4,1996,4/1/1996,842,1,,,,,,,,
2,48,9,Caperton,1,1994,2,1,55,44,1,9001,4,9,1996,9/4/1996,6,9,1996,9/6/1996,819,1,,,,,,,,
2,48,10,Wise,1,2000,1,1,59,37,1,4804,14,1,2002,1/14/2002,16,1,2002,1/16/2002,400,3,2,,,,,,,
2,48,10,Wise,1,2000,1,1,68,22,1,4803,,2,2001,2//2001,,2,2001,2//2001,,,2,,,,,,,
2,48,10,Wise,1,2000,1,1,39,59,1,4804,18,8,2003,8/18/2003,25,8,2003,8/25/2003,407,2,16,,,,,,,
2,48,11,Manchin,1,2004,1,1,64,24,3,9023,6,5,2005,5/6/2005,8,5,2005,5/8/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,64,24,3,9023,10,6,2005,6/10/2005,12,6,2005,6/12/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,65,25,3,9023,8,7,2005,7/8/2005,9,7,2005,7/9/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,61,29,3,9023,12,8,2005,8/12/2005,14,8,2005,8/14/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,62,30,3,9023,16,9,2005,9/16/2005,18,9,2005,9/18/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,65,29,3,9023,14,10,2005,10/14/2005,16,10,2005,10/16/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,66,26,3,9023,11,11,2005,11/11/2005,13,11,2005,11/13/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,67,26,3,9023,9,12,2005,12/9/2005,11,12,2005,12/11/2005,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,79,11,3,4804,8,8,2005,8/8/2005,10,8,2005,8/10/2005,404,2,16,,,,,,,
2,48,11,Manchin,1,2004,1,1,80,16,3,9023,13,1,2006,1/13/2006,15,1,2006,1/15/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,80,16,3,9023,10,2,2006,2/10/2006,12,2,2006,2/12/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,75,20,3,9023,10,3,2006,3/10/2006,12,3,2006,3/12/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,75,18,3,9023,7,4,2006,4/7/2006,9,4,2006,4/9/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,76,19,3,9023,12,5,2006,5/12/2006,14,5,2006,5/14/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,76,20,3,9023,9,6,2006,6/9/2006,11,6,2006,6/11/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,72,24,3,9023,14,7,2006,7/14/2006,16,7,2006,7/16/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,72,24,3,9023,11,8,2006,8/11/2006,13,8,2006,8/13/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,73,22,3,9023,14,9,2006,9/14/2006,17,9,2006,9/17/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,71,23,3,9023,12,10,2006,10/12/2006,15,10,2006,10/15/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2004,1,1,74,23,3,9023,8,11,2006,11/8/2006,11,11,2006,11/11/2006,600,3,32,,,,,,,
2,48,11,Manchin,1,2008,2,1,78,19,3,4805,27,8,2009,8/27/2009,30,8,2009,8/30/2009,400,2,16,,,,,,,
2,49,6,Reynolds,1,,,1,45,51,10,9007,1,9,1964,9/1/1964,1,9,1964,9/1/1964,324,2,,,,,,,,
2,49,11,Earl,1,1982,1,1,51,43,1,4902,,9,1984,9//1984,,9,1984,9//1984,,,,,,,,,,
2,49,11,Earl,1,1982,1,1,67,31,7,4901,,10,1984,10//1984,,10,1984,10//1984,906,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,60,36,7,4901,,3,1985,3//1985,,3,1985,3//1985,533,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,48,44,1,4902,,8,1985,8//1985,,8,1985,8//1985,,,,,,,,,,
2,49,11,Earl,1,1982,1,1,53,41,7,4901,,11,1985,11//1985,,11,1985,11//1985,508,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,42,46,1,4902,14,2,1986,2/14/1986,14,2,1986,2/14/1986,404,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,50,45,7,4901,9,3,1986,3/9/1986,13,3,1986,3/13/1986,494,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,58,37,1,4902,5,6,1986,6/5/1986,11,6,1986,6/11/1986,603,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,55,39,1,4902,18,9,1986,9/18/1986,18,9,1986,9/18/1986,478,3,,,,,,,,
2,49,11,Earl,1,1982,1,1,54,44,7,4901,,10,1986,10//1986,,10,1986,10//1986,354,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,68,17,7,4901,,3,1987,3//1987,,3,1987,3//1987,433,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,69,24,7,4901,,11,1987,11//1987,,11,1987,11//1987,369,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,68,26,7,4901,16,3,1988,3/16/1988,23,3,1988,3/23/1988,412,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,70,30,7,4901,,10,1988,10//1988,,10,1988,10//1988,489,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,72,23,7,4901,9,4,1989,4/9/1989,17,4,1989,4/17/1989,462,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,69,27,7,4901,29,10,1989,10/29/1989,7,11,1989,11/7/1989,395,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,72,26,1,4902,3,1,1990,1/3/1990,4,1,1990,1/4/1990,532,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,74,25,7,4901,,4,1990,4//1990,,4,1990,4//1990,491,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,79,19,7,4901,,9,1990,9//1990,,9,1990,9//1990,383,3,,,,,,,,
2,49,12,Thompson,2,1986,1,1,67,25,7,4903,6,10,1990,10/6/1990,7,10,1990,10/7/1990,600,1,,,,,,,,
2,49,12,Thompson,2,1990,2,1,63,33,7,4901,,4,1991,4//1991,,4,1991,4//1991,437,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,58,39,7,4901,,10,1991,10//1991,,10,1991,10//1991,545,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,65,32,7,4901,,4,1992,4//1992,,4,1992,4//1992,545,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,57,41,1,9001,,9,1992,9//1992,,9,1992,9//1992,800,2,,,,,,,,
2,49,12,Thompson,2,1990,2,1,68,28,7,4901,,3,1993,3//1993,,3,1993,3//1993,,,,,,,,,,
2,49,12,Thompson,2,1990,2,1,73,22,7,4902,3,6,1993,6/3/1993,3,6,1993,6/3/1993,400,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,73,25,7,4901,23,10,1993,10/23/1993,28,10,1993,10/28/1993,564,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,75,21,7,4902,21,1,1994,1/21/1994,26,1,1994,1/26/1994,800,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,72,25,7,4901,19,2,1994,2/19/1994,27,2,1994,2/27/1994,446,3,,,,,,,,
2,49,12,Thompson,2,1990,2,1,74,21,3,4903,27,8,1994,8/27/1994,1,9,1994,9/1/1994,594,1,,,,,,,,
2,49,12,Thompson,2,1990,2,1,76,24,1,9001,4,9,1994,9/4/1994,6,9,1994,9/6/1994,832,1,,,,,,,,
2,49,12,Thompson,2,1990,2,1,77,22,7,4901,17,9,1994,9/17/1994,25,9,1994,9/25/1994,428,1,,,,,,,,
2,49,12,Thompson,2,1994,2,1,81,18,7,4901,1,4,1995,4/1/1995,11,4,1995,4/11/1995,410,3,,,,,,,,
2,49,12,Thompson,2,1994,2,1,63,35,7,4901,21,10,1995,10/21/1995,27,10,1995,10/27/1995,483,3,,,,,,,,
2,49,12,Thompson,2,1994,2,1,64,26,3,4903,7,3,1996,3/7/1996,10,3,1996,3/10/1996,800,2,,,,,,,,
2,49,12,Thompson,2,1994,2,1,64,35,1,9001,11,3,1996,3/11/1996,13,3,1996,3/13/1996,838,1,,,,,,,,
2,49,12,Thompson,2,1994,2,1,67,32,1,9001,13,9,1996,9/13/1996,15,9,1996,9/15/1996,822,1,,,,,,,,
2,49,12,Thompson,2,1994,2,1,64,35,1,9001,21,10,1996,10/21/1996,23,10,1996,10/23/1996,810,1,,,,,,,,
2,49,12,Thompson,2,1994,2,1,69,28,7,4901,,4,1997,4//1997,,4,1997,4//1997,,,,,,,,,,
2,49,12,Thompson,2,1994,2,1,74,24,7,4901,2,10,1997,10/2/1997,13,10,1997,10/13/1997,417,3,,,,,,,,
2,49,12,Thompson,2,1994,2,1,68,32,1,9001,18,12,1997,12/18/1997,20,12,1997,12/20/1997,807,1,,,,,,,,
2,49,12,Thompson,2,1994,2,1,77,20,7,4901,24,2,1998,2/24/1998,17,3,1998,3/17/1998,400,3,,,,,,,,
2,49,12,Thompson,2,1994,2,1,74,19,3,4903,21,10,1998,10/21/1998,24,10,1998,10/24/1998,600,1,1,10/25/98,,,,,,
2,49,12,Thompson,2,1994,2,1,78,20,7,4901,11,10,1999,10/11/1999,24,10,1999,10/24/1999,403,3,10,N/99,,,,,,
2,49,13,McCallum,2,1998,4,1,57,19,7,4901,26,3,2001,3/26/2001,19,4,2001,4/19/2001,391,3,,14-May-2001,,,,,,
2,49,13,McCallum,2,1998,4,1,62,23,3,4906,23,9,2001,9/23/2001,24,9,2001,9/24/2001,600,2,4,19-Oct-2001,,,,,,
2,49,13,McCallum,2,1998,4,1,49,46,1,4907,19,10,2001,10/19/2001,25,10,2001,10/25/2001,600,1,2,26-Nov-2001,,,,,,
2,49,13,McCallum,2,1998,4,1,35,58,1,4904,17,9,2002,9/17/2002,25,9,2002,9/25/2002,539,2,12,,,,,,,
2,49,13,McCallum,2,1998,4,1,35,61,1,8019,29,3,2002,3/29/2002,2,4,2002,4/2/2002,505,1,12,,,,,,,
2,49,13,McCallum,2,1998,4,1,58,32,3,7017,3,6,2002,6/3/2002,4,6,2002,6/4/2002,500,3,12,,,,,,,
2,49,13,McCallum,2,1998,4,1,44,45,3,7012,8,10,2002,10/8/2002,10,10,2002,10/10/2002,800,3,12,,,,,,,
2,49,14,Doyle,1,2002,1,1,39,32,1,4904,11,2,2003,2/11/2003,19,2,2003,2/19/2003,504,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,43,41,1,4904,4,3,2003,3/4/2003,12,3,2003,3/12/2003,506,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,37,46,1,4904,8,4,2003,4/8/2003,15,4,2003,4/15/2003,509,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,37,45,1,4904,13,5,2003,5/13/2003,21,5,2003,5/21/2003,505,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,68,24,51,4901,6,3,2003,3/6/2003,14,3,2003,3/14/2003,401,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,34,55,1,4904,18,8,2003,8/18/2003,27,8,2003,8/27/2003,511,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,41,53,1,4904,21,10,2003,10/21/2003,28,10,2003,10/28/2003,511,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,65,24,51,4901,27,10,2003,10/27/2003,6,11,2003,11/6/2003,401,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,46,48,1,4904,4,1,2005,1/4/2005,12,1,2005,1/12/2005,503,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,62,34,51,4901,25,4,2005,4/25/2005,4,5,2005,5/4/2005,400,3,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,41,49,3,9023,6,5,2005,5/6/2005,8,5,2005,5/8/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,46,46,3,9023,10,6,2005,6/10/2005,12,6,2005,6/12/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,43,48,3,9023,8,7,2005,7/8/2005,9,7,2005,7/9/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,47,47,3,9023,12,8,2005,8/12/2005,14,8,2005,8/14/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,46,48,3,9023,16,9,2005,9/16/2005,18,9,2005,9/18/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,46,47,3,9023,14,10,2005,10/14/2005,16,10,2005,10/16/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,48,40,3,7024,17,10,2005,10/17/2005,19,10,2005,10/19/2005,800,1,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,47,44,3,7024,11,11,2005,11/11/2005,13,11,2005,11/13/2005,800,1,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,45,49,3,9023,11,11,2005,11/11/2005,13,11,2005,11/13/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,48,44,3,9023,9,12,2005,12/9/2005,11,12,2005,12/11/2005,600,3,32,,,,,,,
2,49,14,Doyle,1,2002,1,1,46,44,3,7024,16,12,2005,12/16/2005,18,12,2005,12/18/2005,800,1,16,,,,,,,
2,49,14,Doyle,1,2002,1,1,46,45,3,9023,13,1,2006,1/13/2006,15,1,2006,1/15/2006,600,3,32,,,,,,,
